source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0006811,monoatomic ion transport,0.6531619054442555,False,"""The directed movement of a monoatomic ion into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Monatomic ions (also called simple ions) are ions consisting of exactly one atom."" [GOC:ai]",468,389,9,22737,0.02313624678663239,0.019230769230769232,query_1,['GO:0006810']
GO:BP,GO:0001558,regulation of cell growth,0.655621811531671,False,"""Any process that modulates the frequency, rate, extent or direction of cell growth."" [GOC:go_curators]",82,389,2,22737,0.005141388174807198,0.024390243902439025,query_1,"['GO:0016049', 'GO:0040008', 'GO:0051128']"
GO:BP,GO:0010208,pollen wall assembly,0.6585879483098036,False,"""The formation of reticulate pollen wall pattern consisting of two layers, exine and intine."" [PMID:11743117]",31,389,1,22737,0.002570694087403599,0.03225806451612903,query_1,"['GO:0009555', 'GO:0010927', 'GO:0045229']"
GO:BP,GO:0009966,regulation of signal transduction,0.6585879483098036,False,"""Any process that modulates the frequency, rate or extent of signal transduction."" [GOC:sm]",302,389,6,22737,0.015424164524421594,0.019867549668874173,query_1,"['GO:0007165', 'GO:0010646', 'GO:0023051', 'GO:0048583']"
GO:BP,GO:0035672,oligopeptide transmembrane transport,0.6585879483098036,False,"""The process in which an oligopeptide is transported across a membrane. Oligopeptides are molecules that contain a small number (2 to 20) of amino-acid residues connected by peptide linkages."" [GOC:vw, ISBN:0198506732]",31,389,1,22737,0.002570694087403599,0.03225806451612903,query_1,"['GO:0006857', 'GO:0055085']"
GO:BP,GO:0015980,energy derivation by oxidation of organic compounds,0.6594570379818447,False,"""The chemical reactions and pathways by which a cell derives energy from organic compounds; results in the oxidation of the compounds from which energy is released."" [GOC:mah]",192,389,4,22737,0.010282776349614395,0.020833333333333332,query_1,['GO:0006091']
GO:BP,GO:0048466,androecium development,0.6594570379818447,False,"""The process whose specific outcome is the progression of the androecium over time, from its formation to the mature structure."" [GOC:go_curators]",83,389,2,22737,0.005141388174807198,0.024096385542168676,query_1,['GO:0048438']
GO:BP,GO:0048443,stamen development,0.6594570379818447,False,"""The process whose specific outcome is the progression of the stamen over time, from its formation to the mature structure."" [GOC:go_curators]",83,389,2,22737,0.005141388174807198,0.024096385542168676,query_1,"['GO:0048437', 'GO:0048466', 'GO:0048827']"
GO:BP,GO:0009312,oligosaccharide biosynthetic process,0.6646504338487268,False,"""The chemical reactions and pathways resulting in the formation of oligosaccharides, molecules with between two and (about) 20 monosaccharide residues connected by glycosidic linkages."" [ISBN:0198506732]",32,389,1,22737,0.002570694087403599,0.03125,query_1,"['GO:0009311', 'GO:0016051']"
GO:BP,GO:0010646,regulation of cell communication,0.6646504338487268,False,"""Any process that modulates the frequency, rate or extent of cell communication. Cell communication is the process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:dph, GOC:tb]",305,389,6,22737,0.015424164524421594,0.019672131147540985,query_1,"['GO:0007154', 'GO:0050794']"
GO:BP,GO:0070417,cellular response to cold,0.6646504338487268,False,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cold stimulus, a temperature stimulus below the optimal temperature for that organism."" [GOC:jp]",32,389,1,22737,0.002570694087403599,0.03125,query_1,"['GO:0009409', 'GO:0033554']"
GO:BP,GO:0044092,negative regulation of molecular function,0.6646504338487268,False,"""Any process that stops or reduces the rate or extent of a molecular function, an elemental biological activity occurring at the molecular level, such as catalysis or binding."" [GO:jl]",32,389,1,22737,0.002570694087403599,0.03125,query_1,['GO:0065009']
GO:BP,GO:0023051,regulation of signaling,0.6646504338487268,False,"""Any process that modulates the frequency, rate or extent of a signaling process."" [GOC:mtg_signal]",305,389,6,22737,0.015424164524421594,0.019672131147540985,query_1,"['GO:0023052', 'GO:0050789']"
GO:BP,GO:0009690,cytokinin metabolic process,0.6646504338487268,False,"""The chemical reactions and pathways involving cytokinins, a class of adenine-derived compounds that can function in plants as growth regulators."" [ISBN:0387969845]",32,389,1,22737,0.002570694087403599,0.03125,query_1,"['GO:0009308', 'GO:0042445']"
GO:BP,GO:0016049,cell growth,0.6646504338487268,False,"""The process in which a cell irreversibly increases in size over time by accretion and biosynthetic production of matter similar to that already present."" [GOC:ai]",362,389,7,22737,0.017994858611825194,0.019337016574585635,query_1,"['GO:0009987', 'GO:0040007']"
GO:BP,GO:0051093,negative regulation of developmental process,0.6714217248248594,False,"""Any process that stops, prevents or reduces the rate or extent of development, the biological process whose specific outcome is the progression of an organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."" [GOC:ai]",140,389,3,22737,0.007712082262210797,0.02142857142857143,query_1,"['GO:0032502', 'GO:0048519', 'GO:0050793']"
GO:BP,GO:0022603,regulation of anatomical structure morphogenesis,0.6719599375589773,False,"""Any process that modulates the frequency, rate or extent of anatomical structure morphogenesis."" [GOC:mah]",141,389,3,22737,0.007712082262210797,0.02127659574468085,query_1,"['GO:0009653', 'GO:0050793']"
GO:BP,GO:1902644,tertiary alcohol metabolic process,0.6719599375589773,False,"""The chemical reactions and pathways involving tertiary alcohol."" [GO_REF:0000068, GOC:mengo_curators, GOC:TermGenie, PMID:11288200]",33,389,1,22737,0.002570694087403599,0.030303030303030304,query_1,['GO:0006066']
GO:BP,GO:0009827,plant-type cell wall modification,0.6719599375589773,False,"""The series of events leading to chemical and structural alterations of an existing cellulose and pectin-containing cell wall that can result in loosening, increased extensibility or disassembly. An example of this is found in Arabidopsis thaliana."" [GOC:lr, GOC:mtg_sensu]",33,389,1,22737,0.002570694087403599,0.030303030303030304,query_1,"['GO:0009664', 'GO:0042545']"
GO:BP,GO:0009687,abscisic acid metabolic process,0.6719599375589773,False,"""The chemical reactions and pathways involving abscisic acid, 5-(1-hydroxy-2,6,6,trimethyl-4-oxocyclohex-2-en-1-y1)-3-methylpenta-2,4-dienoic acid."" [ISBN:0387969845]",33,389,1,22737,0.002570694087403599,0.030303030303030304,query_1,"['GO:0006714', 'GO:0032787', 'GO:0120254', 'GO:1902644']"
GO:BP,GO:0015718,monocarboxylic acid transport,0.6719599375589773,False,"""The directed movement of monocarboxylic acids into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:krc]",33,389,1,22737,0.002570694087403599,0.030303030303030304,query_1,['GO:0046942']
GO:BP,GO:0016106,sesquiterpenoid biosynthetic process,0.6719599375589773,False,"""The chemical reactions and pathways resulting in the formation of sesquiterpenoid compounds, terpenoids with three isoprene units."" [GOC:go_curators]",33,389,1,22737,0.002570694087403599,0.030303030303030304,query_1,"['GO:0006714', 'GO:0016114']"
GO:BP,GO:0009955,adaxial/abaxial pattern specification,0.6761511526013188,False,"""The regionalization process in which differences in cell differentiation along the adaxial/abaxial are generated. Adaxial refers to being situated toward an axis of an anatomical structure. Abaxial refers to being situated away from an axis of an anatomical structure."" [GOC:dph, GOC:isa_complete, GOC:tb]",34,389,1,22737,0.002570694087403599,0.029411764705882353,query_1,['GO:0003002']
GO:BP,GO:0022607,cellular component assembly,0.6761511526013188,False,"""The aggregation, arrangement and bonding together of a cellular component."" [GOC:isa_complete]",655,389,12,22737,0.030848329048843187,0.0183206106870229,query_1,"['GO:0016043', 'GO:0044085']"
GO:BP,GO:0010927,cellular component assembly involved in morphogenesis,0.6761511526013188,False,"""The cellular component assembly that is part of the initial shaping of the component during its developmental progression."" [GOC:dph, GOC:tb]",34,389,1,22737,0.002570694087403599,0.029411764705882353,query_1,"['GO:0022607', 'GO:0032989', 'GO:0048646']"
GO:BP,GO:0015994,chlorophyll metabolic process,0.6761511526013188,False,"""The chemical reactions and pathways involving chlorophyll, any compound of magnesium complexed in a porphyrin (tetrapyrrole) ring and which functions as a photosynthetic pigment."" [GOC:jl]",87,389,2,22737,0.005141388174807198,0.022988505747126436,query_1,['GO:0006778']
GO:BP,GO:0005985,sucrose metabolic process,0.6761511526013188,False,"""The chemical reactions and pathways involving sucrose, the disaccharide fructofuranosyl-glucopyranoside."" [GOC:go_curators]",34,389,1,22737,0.002570694087403599,0.029411764705882353,query_1,['GO:0005984']
GO:BP,GO:0006520,amino acid metabolic process,0.6761511526013188,False,"""The chemical reactions and pathways involving amino acids, carboxylic acids containing one or more amino groups."" [ISBN:0198506732]",368,389,7,22737,0.017994858611825194,0.019021739130434784,query_1,['GO:0044238']
GO:BP,GO:0006955,immune response,0.6761511526013188,False,"""Any immune system process that functions in the calibrated response of an organism to a potential internal or invasive threat."" [GO_REF:0000022, GOC:add]",254,389,5,22737,0.012853470437017995,0.01968503937007874,query_1,"['GO:0002376', 'GO:0050896']"
GO:BP,GO:0010029,regulation of seed germination,0.6761511526013188,False,"""Any process that modulates the frequency, rate or extent of seed germination."" [GOC:sm]",88,389,2,22737,0.005141388174807198,0.022727272727272728,query_1,"['GO:0009845', 'GO:1900140']"
GO:BP,GO:0045088,regulation of innate immune response,0.6761511526013188,False,"""Any process that modulates the frequency, rate or extent of the innate immune response, the organism's first line of defense against infection."" [GOC:ebc]",88,389,2,22737,0.005141388174807198,0.022727272727272728,query_1,"['GO:0002831', 'GO:0031347', 'GO:0032101', 'GO:0045087', 'GO:0050776']"
GO:BP,GO:0032989,cellular anatomical entity morphogenesis,0.6761511526013188,False,"""The process in which a cellular entity is generated and organized. A cellular entity has granularity above the level of a protein complex but below that of an anatomical system."" [GOC:dph, GOC:mah, GOC:tb]",34,389,1,22737,0.002570694087403599,0.029411764705882353,query_1,['GO:0016043']
GO:BP,GO:0010082,regulation of root meristem growth,0.6761511526013188,False,"""Any process involved in maintaining the size and shape of a root meristem."" [GOC:tb]",34,389,1,22737,0.002570694087403599,0.029411764705882353,query_1,"['GO:0010015', 'GO:0010075', 'GO:0010449']"
GO:BP,GO:0001708,cell fate specification,0.6761511526013188,False,"""The cellular developmental process involved in cell fate commitment in which the cell is designated to follow a developmental path, unless they receive extrinsic cues that direct an alternative fate."" [GOC:go_curators]",34,389,1,22737,0.002570694087403599,0.029411764705882353,query_1,"['GO:0045165', 'GO:0048869']"
GO:BP,GO:0019752,carboxylic acid metabolic process,0.6776073452201341,False,"""The chemical reactions and pathways involving carboxylic acids, any organic acid containing one or more carboxyl (COOH) groups or anions (COO-)."" [ISBN:0198506732]",828,389,15,22737,0.038560411311053984,0.018115942028985508,query_1,['GO:0043436']
GO:BP,GO:0048831,regulation of shoot system development,0.6776073452201341,False,"""Any process that modulates the frequency, rate or extent of shoot development."" [GOC:tb, PMID:16361392]",144,389,3,22737,0.007712082262210797,0.020833333333333332,query_1,"['GO:0048367', 'GO:0050793']"
GO:BP,GO:0046474,glycerophospholipid biosynthetic process,0.6805155556025269,False,"""The chemical reactions and pathways resulting in the formation of glycerophospholipids, any derivative of glycerophosphate that contains at least one O-acyl, O-alkyl, or O-alkenyl group attached to the glycerol residue."" [ISBN:0198506732]",89,389,2,22737,0.005141388174807198,0.02247191011235955,query_1,"['GO:0006650', 'GO:0008654', 'GO:0045017']"
